symbol,arm,signal_date,entry_date,exit_signal_date,exit_date,entry_price,exit_price,ret,hold_bars,entry_bar,exit_bar,closed,base_rate,base_n
AAPL,b_20_80|none|death_cross,2018-02-06,2018-02-07,2018-02-08,2018-02-09,38.090679943847086,36.83423501638265,-0.03298562612472855,2,9369,9371,True,0.5572483841181902,2166
AAPL,b_20_80|none|death_cross,2018-02-09,2018-02-12,2018-02-28,2018-03-01,37.16957849038807,41.869121344243176,0.12643519363746325,12,9372,9384,True,0.6182745825602969,2156
AAPL,b_20_80|none|death_cross,2018-03-09,2018-03-12,2018-03-14,2018-03-15,42.27951928008762,41.8597493351985,-0.009928446492219689,3,9391,9394,True,0.5681293302540416,2165
AAPL,b_20_80|none|death_cross,2018-04-03,2018-04-04,2018-04-19,2018-04-20,38.66575478350531,40.00713405885561,0.0346916614679027,12,9407,9419,True,0.6182745825602969,2156
AAPL,b_20_80|none|death_cross,2018-05-01,2018-05-02,2018-05-15,2018-05-16,41.09290629028131,43.80324373110744,0.06595633372047827,10,9427,9437,True,0.6098239110287303,2158
AAPL,b_20_80|none|death_cross,2018-05-25,2018-05-29,2018-05-29,2018-05-30,44.16341076203586,44.19166075774655,0.0006396696999446672,1,9445,9446,True,0.5473004153207199,2167
AAPL,b_20_80|none|death_cross,2018-06-01,2018-06-04,2018-06-11,2018-06-12,45.11447741480749,45.05562723197043,-0.0013044633609728962,6,9449,9455,True,0.5878815911193339,2162
AAPL,b_20_80|none|death_cross,2018-06-27,2018-06-28,2018-07-18,2018-07-19,43.33947202308176,44.65542428942272,0.03036382782051672,14,9467,9481,True,0.61652739090065,2154
AAPL,b_20_80|none|death_cross,2018-08-01,2018-08-02,2018-08-20,2018-08-21,47.21906796740019,51.216456087953674,0.08465622666066297,13,9491,9504,True,0.619953596287703,2155
AAPL,b_20_80|none|death_cross,2018-08-27,2018-08-28,2018-09-06,2018-09-07,51.7385414974785,52.4094536918725,0.012967358085010927,7,9509,9516,True,0.5964831096714484,2161
AAPL,b_20_80|none|death_cross,2018-09-25,2018-09-26,2018-10-05,2018-10-08,52.208650996905945,52.49450599592842,0.005475242006145908,8,9529,9537,True,0.5949074074074074,2160
AAPL,b_20_80|none|death_cross,2018-10-17,2018-10-18,2018-10-18,2018-10-19,51.466862088668904,51.514123661211364,0.0009182913164793582,1,9545,9546,True,0.5473004153207199,2167
AAPL,b_20_80|none|death_cross,2018-10-19,2018-10-22,2018-10-24,2018-10-25,51.922800092090434,51.43143757260694,-0.009463328607317245,3,9547,9550,True,0.5681293302540416,2165
AAPL,b_20_80|none|death_cross,2018-10-25,2018-10-26,2018-10-26,2018-10-29,51.003845416593705,51.781068877806405,0.015238526720180223,1,9551,9552,True,0.5473004153207199,2167
AAPL,b_20_80|none|death_cross,2018-10-31,2018-11-01,2018-11-02,2018-11-05,51.7479932575457,48.263483105324866,-0.06733614064759386,2,9555,9557,True,0.5572483841181902,2166
AAPL,b_20_80|none|death_cross,2018-11-08,2018-11-09,2018-11-09,2018-11-12,48.72821123325348,47.175457903164016,-0.031865592657540964,1,9561,9562,True,0.5473004153207199,2167
AAPL,b_20_80|none|death_cross,2018-11-16,2018-11-19,2018-11-19,2018-11-20,45.041894349182606,42.28483901186508,-0.06121090991297429,1,9567,9568,True,0.5473004153207199,2167
AAPL,b_20_80|none|death_cross,2019-01-07,2019-01-08,2019-01-22,2019-01-23,35.45507757862409,36.54318990699627,0.030689887110223024,10,9599,9609,True,0.6098239110287303,2158
AAPL,b_20_80|none|death_cross,2019-01-25,2019-01-28,2019-01-29,2019-01-30,36.93198271575881,38.70045460226316,0.04788456390535867,2,9612,9614,True,0.5572483841181902,2166
AAPL,b_20_80|none|death_cross,2019-01-30,2019-01-31,2019-02-08,2019-02-11,39.37845685855858,40.723451736055644,0.03415560143273466,7,9615,9622,True,0.5964831096714484,2161
AAPL,b_20_80|none|death_cross,2019-02-22,2019-02-25,2019-03-06,2019-03-07,41.46389282566573,41.394843447524245,-0.0016652893261084323,8,9631,9639,True,0.5949074074074074,2160
AAPL,b_20_80|none|death_cross,2019-03-11,2019-03-12,2019-03-22,2019-03-25,42.85425845120637,45.594566167299995,0.0639448170410819,9,9642,9651,True,0.602130616025938,2159
AAPL,b_20_80|none|death_cross,2019-04-02,2019-04-03,2019-04-12,2019-04-15,46.00881734488018,47.27778318747662,0.027580927218457507,8,9658,9666,True,0.5949074074074074,2160
AAPL,b_20_80|none|death_cross,2019-04-17,2019-04-18,2019-04-25,2019-04-26,48.35865586347392,48.78243276062449,0.008763206701753123,5,9669,9674,True,0.5788257050392973,2163
AAPL,b_20_80|none|death_cross,2019-05-03,2019-05-06,2019-05-06,2019-05-07,48.63720541769776,49.01575709573647,0.007783170821343388,1,9680,9681,True,0.5473004153207199,2167
AAPL,b_20_80|none|death_cross,2019-06-04,2019-06-05,2019-06-21,2019-06-24,44.042208818039946,47.450288424202775,0.07738212268697242,13,9701,9714,True,0.619953596287703,2155
AAPL,b_20_80|none|death_cross,2019-07-15,2019-07-16,2019-07-17,2019-07-18,48.89620741100897,48.75519741827764,-0.002883863600013803,2,9729,9731,True,0.5572483841181902,2166
AAPL,b_20_80|none|death_cross,2019-07-18,2019-07-19,2019-07-19,2019-07-22,49.18300345934316,48.671547309837216,-0.01039904262716973,1,9732,9733,True,0.5473004153207199,2167
AAPL,b_20_80|none|death_cross,2019-07-22,2019-07-23,2019-07-25,2019-07-26,49.821129303572306,49.58691415556109,-0.0047011208153088235,3,9734,9737,True,0.5681293302540416,2165
AAPL,b_20_80|none|death_cross,2019-08-13,2019-08-14,2019-08-23,2019-08-26,48.7389293623607,49.38666288108543,0.013289859403948112,8,9750,9758,True,0.5949074074074074,2160
AAPL,b_20_80|none|death_cross,2019-08-30,2019-09-03,2019-09-03,2019-09-04,49.52341851756975,49.993630433984336,0.009494738660816848,1,9763,9764,True,0.5473004153207199,2167
AAPL,b_20_80|none|death_cross,2019-09-04,2019-09-05,2019-09-13,2019-09-16,50.859674872176875,52.234333171895095,0.027028452367678035,7,9765,9772,True,0.5964831096714484,2161
AAPL,b_20_80|none|death_cross,2019-09-30,2019-10-01,2019-10-02,2019-10-03,53.9952416465239,52.40225355586011,-0.02950237913726128,2,9783,9785,True,0.5572483841181902,2166
AAPL,b_20_80|none|death_cross,2019-10-04,2019-10-07,2019-10-17,2019-10-18,54.28311070218234,56.27910911439278,0.03677015532807704,9,9787,9796,True,0.602130616025938,2159
AAPL,b_20_80|none|death_cross,2019-11-27,2019-11-29,2019-12-02,2019-12-03,64.15048795139506,62.15568877645392,-0.03109561966937091,2,9825,9827,True,0.5572483841181902,2166
AAPL,b_20_80|none|death_cross,2019-12-05,2019-12-06,2019-12-20,2019-12-23,64.36221509760516,67.50238173997971,0.04878897716016284,11,9830,9841,True,0.6119610570236439,2157
AAPL,b_20_80|none|death_cross,2020-01-30,2020-01-31,2020-01-31,2020-02-03,77.2235730132215,73.22199962473935,-0.05181802955163739,1,9867,9868,True,0.5473004153207199,2167
AAPL,b_20_80|none|death_cross,2020-02-05,2020-02-06,2020-02-18,2020-02-19,77.61822667711162,77.18255286966328,-0.005613034799941019,8,9871,9879,True,0.5949074074074074,2160
AAPL,b_20_80|none|death_cross,2020-03-02,2020-03-03,2020-03-09,2020-03-10,73.24383324028676,66.84490246598337,-0.08736477176598334,5,9888,9893,True,0.5788257050392973,2163
AAPL,b_20_80|none|death_cross,2020-03-10,2020-03-11,2020-03-11,2020-03-12,66.90519763936402,61.73156686549944,-0.0773277855294855,1,9894,9895,True,0.5473004153207199,2167
AAPL,b_20_80|none|death_cross,2020-03-24,2020-03-25,2020-04-03,2020-04-06,60.47976645109919,60.51594239996791,0.0005981496125315733,8,9904,9912,True,0.5949074074074074,2160
AAPL,b_20_80|none|death_cross,2020-04-06,2020-04-07,2020-04-20,2020-04-21,65.31572482522255,66.6374709301005,0.020236261764143393,9,9913,9922,True,0.602130616025938,2159
AAPL,b_20_80|none|death_cross,2020-04-27,2020-04-28,2020-04-28,2020-04-29,68.76000076632654,68.67559111709774,-0.0012275981426419502,1,9927,9928,True,0.5473004153207199,2167
AAPL,b_20_80|none|death_cross,2020-04-29,2020-04-30,2020-05-12,2020-05-13,69.93704563014794,75.49296546688427,0.07944172915335912,9,9929,9938,True,0.602130616025938,2159
AAPL,b_20_80|none|death_cross,2020-05-20,2020-05-21,2020-05-26,2020-05-27,77.06742188839526,76.45795296780663,-0.007908256246993983,3,9944,9947,True,0.5681293302540416,2165
AAPL,b_20_80|none|death_cross,2020-06-02,2020-06-03,2020-06-11,2020-06-12,78.51851253045199,83.36996262745267,0.061787340853141304,7,9952,9959,True,0.5964831096714484,2161
AAPL,b_20_80|none|death_cross,2020-06-16,2020-06-17,2020-06-19,2020-06-22,85.89245860360263,84.97102639518768,-0.010727742847220223,3,9962,9965,True,0.5681293302540416,2165
AAPL,b_20_80|none|death_cross,2020-07-06,2020-07-07,2020-07-13,2020-07-14,90.79228824401675,91.74759804361886,0.010521926675474802,5,9975,9980,True,0.5788257050392973,2163
AAPL,b_20_80|none|death_cross,2020-07-29,2020-07-30,2020-08-17,2020-08-18,91.11637343156816,110.82331598950212,0.21628321909381754,13,9992,10005,True,0.619953596287703,2155
AAPL,b_20_80|none|death_cross,2020-09-21,2020-09-22,2020-10-08,2020-10-09,109.20245128230411,111.72220118579409,0.023074114856415306,13,10029,10042,True,0.619953596287703,2155
AAPL,b_20_80|none|death_cross,2020-10-09,2020-10-12,2020-10-14,2020-10-15,116.35468329215739,115.05604455535725,-0.011161035379550377,3,10043,10046,True,0.5681293302540416,2165
AAPL,b_20_80|none|death_cross,2020-10-29,2020-10-30,2020-10-30,2020-11-02,107.63245134560678,105.74262715568275,-0.017558126441400312,1,10057,10058,True,0.5473004153207199,2167
AAPL,b_20_80|none|death_cross,2020-11-04,2020-11-05,2020-11-18,2020-11-19,114.30981274924889,114.15752657877456,-0.0013322230770195231,10,10061,10071,True,0.6098239110287303,2158
AAPL,b_20_80|none|death_cross,2020-11-30,2020-12-01,2020-12-09,2020-12-10,117.47768785199075,116.98257670113864,-0.004214512218489452,7,10078,10085,True,0.5964831096714484,2161
AAPL,b_20_80|none|death_cross,2020-12-15,2020-12-16,2020-12-30,2020-12-31,123.69086753088224,130.1661668388547,0.05235066611814121,10,10089,10099,True,0.6098239110287303,2158
AAPL,b_20_80|none|death_cross,2021-01-13,2021-01-14,2021-01-14,2021-01-15,126.98190917137308,125.02088418474625,-0.015443341491899076,1,10108,10109,True,0.5473004153207199,2167
AAPL,b_20_80|none|death_cross,2021-01-20,2021-01-21,2021-01-29,2021-02-01,129.89439187084045,129.8458566824999,-0.0003736511456845504,7,10112,10119,True,0.5964831096714484,2161
AAPL,b_20_80|none|death_cross,2021-02-09,2021-02-10,2021-02-16,2021-02-17,132.69412944515517,127.60920934245159,-0.03832061089639438,4,10126,10130,True,0.5674676524953789,2164
AAPL,b_20_80|none|death_cross,2021-02-24,2021-02-25,2021-02-25,2021-02-26,121.22144033722896,119.18940971098537,-0.016762963883209303,1,10136,10137,True,0.5473004153207199,2167
AAPL,b_20_80|none|death_cross,2021-03-01,2021-03-02,2021-03-04,2021-03-05,124.84795308822625,117.62405985730818,-0.05786152717948978,3,10139,10142,True,0.5681293302540416,2165
AAPL,b_20_80|none|death_cross,2021-03-11,2021-03-12,2021-03-19,2021-03-22,117.06015469929451,116.99210932461362,-0.0005812855352506086,6,10147,10153,True,0.5878815911193339,2162
AAPL,b_20_80|none|death_cross,2021-03-31,2021-04-01,2021-04-20,2021-04-21,120.22971570160718,128.6884221419856,0.07035454081395076,13,10161,10174,True,0.619953596287703,2155
AAPL,b_20_80|none|death_cross,2021-05-14,2021-05-17,2021-05-28,2021-06-01,123.5114921609112,121.8169133247897,-0.013720009421583246,10,10192,10202,True,0.6098239110287303,2158
AAPL,b_20_80|none|death_cross,2021-06-07,2021-06-08,2021-06-25,2021-06-28,123.29726191856811,129.92966074308424,0.05379193926379733,14,10207,10221,True,0.61652739090065,2154
AAPL,b_20_80|none|death_cross,2021-07-23,2021-07-26,2021-07-28,2021-07-29,144.40196197857813,140.91531705042755,-0.024145412433300706,3,10240,10243,True,0.5681293302540416,2165
AAPL,b_20_80|none|death_cross,2021-08-04,2021-08-05,2021-08-10,2021-08-11,143.14559599106772,142.45294678468827,-0.004838774127725709,4,10248,10252,True,0.5674676524953789,2164
AAPL,b_20_80|none|death_cross,2021-08-12,2021-08-13,2021-08-18,2021-08-19,145.30102293180235,141.45806146213795,-0.02644827539492345,4,10254,10258,True,0.5674676524953789,2164
AAPL,b_20_80|none|death_cross,2021-08-24,2021-08-25,2021-08-25,2021-08-26,146.12033978338724,144.6962670894755,-0.009745889559405807,1,10262,10263,True,0.5473004153207199,2167
AAPL,b_20_80|none|death_cross,2021-08-30,2021-08-31,2021-09-09,2021-09-10,148.90015120519527,151.18254333907822,0.015328339933904145,7,10266,10273,True,0.5964831096714484,2161
AAPL,b_20_80|none|death_cross,2021-09-23,2021-09-24,2021-09-28,2021-09-29,142.0725363720286,138.9611368887371,-0.021900076980001626,3,10283,10286,True,0.5681293302540416,2165
AAPL,b_20_80|none|death_cross,2021-10-06,2021-10-07,2021-10-27,2021-10-28,139.5366245646865,146.1301073675776,0.0472527038937689,15,10292,10307,True,0.6223873664653972,2153
AAPL,b_20_80|none|death_cross,2021-11-05,2021-11-08,2021-11-08,2021-11-09,147.8964665160418,146.71456416967115,-0.007991417065007833,1,10314,10315,True,0.5473004153207199,2167
AAPL,b_20_80|none|death_cross,2021-11-16,2021-11-17,2021-11-26,2021-11-29,147.4960135184774,155.67175446958956,0.05543025032393811,7,10321,10328,True,0.5964831096714484,2161
AAPL,b_20_80|none|death_cross,2021-11-30,2021-12-01,2021-12-02,2021-12-03,163.59354652559932,160.21386222018816,-0.020659031955654217,2,10330,10332,True,0.5572483841181902,2166
AAPL,b_20_80|none|death_cross,2021-12-07,2021-12-08,2021-12-14,2021-12-15,168.13568563195315,171.04649539113694,0.017312266270204546,5,10335,10340,True,0.5788257050392973,2163
AAPL,b_20_80|none|death_cross,2021-12-27,2021-12-28,2022-01-05,2022-01-06,175.97930746687297,168.69245085589924,-0.04140746270606521,7,10348,10355,True,0.5964831096714484,2161
AAPL,b_20_80|none|death_cross,2022-01-12,2022-01-13,2022-01-13,2022-01-14,171.70096415486904,167.36396777404897,-0.025259010059537124,1,10360,10361,True,0.5473004153207199,2167
AAPL,b_20_80|none|death_cross,2022-02-25,2022-02-28,2022-03-08,2022-03-09,159.47907699118204,157.9337716080875,-0.00968970608715003,7,10390,10397,True,0.5964831096714484,2161
AAPL,b_20_80|none|death_cross,2022-03-16,2022-03-17,2022-03-31,2022-04-01,155.12679794973494,170.208175340956,0.0972196782925141,11,10403,10414,True,0.6119610570236439,2157
AAPL,b_20_80|none|death_cross,2022-04-20,2022-04-21,2022-04-22,2022-04-25,165.200581424204,157.5816959947762,-0.04611899887848414,2,10427,10429,True,0.5572483841181902,2166
AAPL,b_20_80|none|death_cross,2022-04-25,2022-04-26,2022-04-26,2022-04-27,158.68684707978605,152.4861279810132,-0.03907519251204983,1,10430,10431,True,0.5473004153207199,2167
AAPL,b_20_80|none|death_cross,2022-04-28,2022-04-29,2022-05-09,2022-05-10,158.28583697775457,152.328132388233,-0.03763889873709203,7,10433,10440,True,0.5964831096714484,2161
AAPL,b_20_80|none|death_cross,2022-05-16,2022-05-17,2022-05-18,2022-05-19,145.80481151470883,137.0091561140078,-0.060324863832176945,2,10445,10447,True,0.5572483841181902,2166
AAPL,b_20_80|none|death_cross,2022-05-23,2022-05-24,2022-06-06,2022-06-07,137.92000924521287,141.38736672807937,0.025140351293783336,9,10450,10459,True,0.602130616025938,2159
AAPL,b_20_80|none|death_cross,2022-06-07,2022-06-08,2022-06-09,2022-06-10,145.5305644824367,137.40089525066517,-0.055862280619083604,2,10460,10462,True,0.5572483841181902,2166
AAPL,b_20_80|none|death_cross,2022-06-22,2022-06-23,2022-07-01,2022-07-05,134.0119221215175,134.94243962271915,0.006943542682403159,7,10470,10477,True,0.5964831096714484,2161
AAPL,b_20_80|none|death_cross,2022-07-05,2022-07-06,2022-07-18,2022-07-19,138.44895512148898,144.88413581614606,0.046480529152496786,9,10478,10487,True,0.602130616025938,2159
AAPL,b_20_80|none|death_cross,2022-09-09,2022-09-12,2022-09-15,2022-09-16,156.53173198406338,148.31232430924803,-0.05250952998879599,4,10525,10529,True,0.5674676524953789,2164
AAPL,b_20_80|none|death_cross,2022-09-19,2022-09-20,2022-09-23,2022-09-26,150.46036632402453,146.7920383807957,-0.024380692622593347,4,10531,10535,True,0.5674676524953789,2164
AAPL,b_20_80|none|death_cross,2022-09-28,2022-09-29,2022-09-29,2022-09-30,143.3002265150421,138.5726147256006,-0.03299095824489329,1,10538,10539,True,0.5473004153207199,2167
AAPL,b_20_80|none|death_cross,2022-10-04,2022-10-05,2022-10-07,2022-10-10,141.3091461524557,137.72911071777344,-0.025334775081153116,3,10542,10545,True,0.5681293302540416,2165
AAPL,b_20_80|none|death_cross,2022-10-13,2022-10-14,2022-10-27,2022-10-28,141.54450223616521,145.36000606754794,0.026956213566081244,10,10549,10559,True,0.6098239110287303,2158
AAPL,b_20_80|none|death_cross,2022-10-28,2022-10-31,2022-11-01,2022-11-02,150.22493060269468,146.09561013902547,-0.027487584431576062,2,10560,10562,True,0.5572483841181902,2166
AAPL,b_20_80|none|death_cross,2022-11-10,2022-11-11,2022-11-25,2022-11-28,143.26292430936547,142.59478278627932,-0.0046637434375089715,10,10569,10579,True,0.6098239110287303,2158
AAPL,b_20_80|none|death_cross,2022-12-01,2022-12-02,2022-12-06,2022-12-07,143.4004227674544,139.69653991914743,-0.02582895347744807,3,10583,10586,True,0.5681293302540416,2165
AAPL,b_20_80|none|death_cross,2022-12-13,2022-12-14,2022-12-15,2022-12-16,142.80109523487565,134.29299371012456,-0.059580085928312876,2,10591,10593,True,0.5572483841181902,2166
AAPL,b_20_80|none|death_cross,2023-01-06,2023-01-09,2023-01-30,2023-01-31,128.18204084518473,140.19756045993424,0.09373793345404424,15,10607,10622,True,0.6223873664653972,2153
AAPL,b_20_80|none|death_cross,2023-02-15,2023-02-16,2023-02-16,2023-02-17,151.0482818929642,149.90687847207133,-0.007556546864278202,1,10634,10635,True,0.5473004153207199,2167
AAPL,b_20_80|none|death_cross,2023-03-03,2023-03-06,2023-03-10,2023-03-13,151.32379221822697,145.43968998615728,-0.038884184342830364,5,10645,10650,True,0.5788257050392973,2163
AAPL,b_20_80|none|death_cross,2023-03-14,2023-03-15,2023-03-27,2023-03-28,148.76549840164833,155.43679340961148,0.044844369693512354,9,10652,10661,True,0.602130616025938,2159
AAPL,b_20_80|none|death_cross,2023-04-14,2023-04-17,2023-04-24,2023-04-25,162.44258319038994,162.54099521393778,0.0006058265118358275,6,10674,10680,True,0.5878815911193339,2162
AAPL,b_20_80|none|death_cross,2023-04-27,2023-04-28,2023-05-03,2023-05-04,165.7880799666726,162.24578626436005,-0.021366395599880517,4,10683,10687,True,0.5674676524953789,2164
AAPL,b_20_80|none|death_cross,2023-05-05,2023-05-08,2023-05-16,2023-05-17,169.7140651629481,169.19013234108013,-0.0030871502686882213,7,10689,10696,True,0.5964831096714484,2161
AAPL,b_20_80|none|death_cross,2023-05-26,2023-05-30,2023-06-06,2023-06-07,174.36309800636275,175.8213457350109,0.008363281825807922,6,10704,10710,True,0.5878815911193339,2162
AAPL,b_20_80|none|death_cross,2023-06-12,2023-06-13,2023-06-21,2023-06-22,180.1173628493618,181.04361385994784,0.005142485965446308,6,10714,10720,True,0.5878815911193339,2162
AAPL,b_20_80|none|death_cross,2023-07-17,2023-07-18,2023-07-21,2023-07-24,190.51253447403246,190.57167418096722,0.00031042423060534396,4,10737,10741,True,0.5674676524953789,2164
AAPL,b_20_80|none|death_cross,2023-07-31,2023-08-01,2023-08-02,2023-08-03,193.36013930235927,188.7586713954234,-0.023797396524112502,2,10747,10749,True,0.5572483841181902,2166
AAPL,b_20_80|none|death_cross,2023-09-19,2023-09-20,2023-09-21,2023-09-22,176.86785847407558,172.33907993619778,-0.025605435475669514,2,10782,10784,True,0.5572483841181902,2166
AAPL,b_20_80|none|death_cross,2023-09-25,2023-09-26,2023-09-26,2023-09-27,172.4871029695211,170.31643241476104,-0.012584538306864679,1,10786,10787,True,0.5473004153207199,2167
AAPL,b_20_80|none|death_cross,2023-09-29,2023-10-02,2023-10-16,2023-10-17,168.93512915166482,174.2926830064713,0.03171367543097925,11,10790,10801,True,0.6119610570236439,2157
AAPL,b_20_80|none|death_cross,2023-10-30,2023-10-31,2023-11-21,2023-11-22,167.09010101577766,189.18356183514956,0.1322248336978724,16,10811,10827,True,0.6226765799256505,2152
AAPL,b_20_80|none|death_cross,2023-12-05,2023-12-06,2023-12-18,2023-12-19,192.10787423934497,193.79731295132126,0.008794218970282541,9,10836,10845,True,0.602130616025938,2159
