ticker,days,median_dollar_volume,half_spread_bps,zero_volume_share,participation,cap_tier,fail_participation,fail_dollar_volume,fail_zero_volume,dropped,fail_history
KLAC,4184,138219617.2633171,7.076623412319885,0.0,4.630312344019587e-06,large,False,False,False,False,False
KHC,2800,193981136.1377716,11.609395816164197,0.0,3.2992898832464385e-06,large,False,False,False,False,False
KR,4184,188205570.32089233,12.351796911229204,0.0,3.4005369708707015e-06,large,False,False,False,False,False
LHX,4184,98301339.13269043,8.120424351419931,0.0,6.510592893715381e-06,large,False,False,False,False,False
LH,4184,106375032.76121521,11.540585172479377,0.0,6.016449380905354e-06,large,False,False,False,False,False
LRCX,4184,332239971.79222107,5.549740421136568,0.0,1.9263184876509934e-06,large,False,False,False,False,False
LVS,4184,230185276.9142151,5.27221013895835,0.0,2.7803689644256164e-06,large,False,False,False,False,False
LDOS,4184,47985012.086868286,11.381677554872843,0.0,1.3337497942928396e-05,large,False,False,False,False,False
LEN,4184,156641660.7565384,14.924320272936109,0.0,4.085758519853319e-06,large,False,False,False,False,False
LII,4184,51191335.18371582,13.52615110521464,0.0,1.2502115791728494e-05,large,False,False,False,False,False
LLY,4184,367679583.4547043,9.307523567620015,0.0,1.7406460102749866e-06,large,False,False,False,False,False
LIN,4184,210993335.5316162,5.3252527395632425,0.0,3.0332711617997974e-06,large,False,False,False,False,False
LYV,4184,56708896.43192291,13.69875078697885,0.0,1.1285707186495827e-05,large,False,False,False,False,False
LMT,4184,287185085.3210449,8.353145968708684,0.0,2.228527986697298e-06,large,False,False,False,False,False
L,4184,46068996.283721924,5.580551019786377,0.0,1.389220629115678e-05,large,False,False,False,False,False
LOW,4184,388641117.5872803,9.380396252849573,0.0,1.6467634818806068e-06,large,False,False,False,False,False
LULU,4184,237865008.7425232,10.026574901806505,0.0,2.6906017130614093e-06,large,False,False,False,False,False
LITE,2787,76772559.4329834,14.258997952092797,0.0,8.336311889649469e-06,large,False,False,False,False,False
LYB,4105,133632184.76257324,2.1830779052497893,0.0,4.789265408906543e-06,large,False,False,False,False,False
MTB,4184,88153131.70967102,10.97232276178022,0.0,7.2600937435531574e-06,large,False,False,False,False,False
MPC,3812,246023938.5213852,13.382728940371168,0.0,2.601372873901737e-06,large,False,False,False,False,False
MAR,4184,211069591.74404144,5.5648392546964445,0.0,3.0321752873626214e-06,large,False,False,False,False,False
MRSH,4184,129882157.33642578,9.081385834676794,0.0,4.927543652837913e-06,large,False,False,False,False,False
MLM,4184,109906037.50228882,12.80275379507401,0.0,5.823155984371394e-06,large,False,False,False,False,False
MRVL,4184,201056501.5414238,10.860659212540671,0.0,3.1831848017515635e-06,large,False,False,False,False,False
MAS,4184,88714919.03038025,10.241903021515416,0.0,7.2141191920699745e-06,large,False,False,False,False,False
MA,4184,629345040.619278,5.9763799522889425,0.0,1.016930234915711e-06,large,False,False,False,False,False
MKC,4184,67812419.75975037,9.940719303945937,0.0,9.437799185863413e-06,large,False,False,False,False,False
MCD,4184,488305478.7448883,7.509297054596664,0.0,1.3106549646852589e-06,large,False,False,False,False,False
MCK,4184,214590159.5779419,10.58503457277305,0.0,2.9824293959180537e-06,large,False,False,False,False,False
MDT,4184,340431013.6631012,5.714747465057283,0.0,1.8799697275329902e-06,large,False,False,False,False,False
MRK,4184,524766420.0654373,8.898696089373425,0.0,1.2195902320125463e-06,large,False,False,False,False,False
META,3585,3822751485.0769043,6.953740999338673,0.0,1.674186780120039e-07,large,False,False,False,False,False
MET,4184,205686484.29010773,5.153707551905534,0.0,3.1115316215785993e-06,large,False,False,False,False,False
MTD,4184,87984817.88787842,11.796415477207283,0.0,7.27398220924399e-06,large,False,False,False,False,False
MGM,4184,180722287.03050613,6.2511303427430684,0.0,3.5413451794795362e-06,large,False,False,False,False,False
MCHP,4184,153184127.68707275,6.459886989181445,0.0,4.17797855210824e-06,large,False,False,False,False,False
MU,4184,830672112.4615669,0.0,0.0,7.70460438479703e-07,large,False,False,False,False,False
MSFT,4184,2372177614.5578384,6.519492874249853,0.0,2.697943004235341e-07,large,False,False,False,False,False
MAA,4184,45050999.66850281,13.275195767699058,0.0,1.420612205521053e-05,large,False,False,False,False,False
MRNA,1936,421344580.47447205,16.317387224612748,0.0,1.518946794757161e-06,large,False,False,False,False,False
TAP,4184,73108793.90182495,7.440866846920369,0.0,8.754076846889745e-06,large,False,False,False,False,False
MDLZ,4184,282576601.58700943,10.893670958981504,0.0,2.2648725917348637e-06,large,False,False,False,False,False
MPWR,4184,32499283.269119263,16.125887148043468,0.0,1.9692741981424754e-05,large,False,False,False,False,False
MNST,4183,151616952.73618698,16.207730379744557,0.0,4.221163850414525e-06,large,False,False,False,False,False
MCO,4184,125432779.96444702,8.8212236319413,0.0,5.102334494869707e-06,large,False,False,False,False,False
MS,4184,377646123.7483978,4.659540278371927,0.0,1.6947082460361549e-06,large,False,False,False,False,False
MOS,4184,129319398.58436584,8.479547979102339,0.0,4.948986826461883e-06,large,False,False,False,False,False
MSI,4184,123518460.83869934,10.159664611354929,0.0,5.18141171493195e-06,large,False,False,False,False,False
MSCI,4184,76035069.3649292,9.820854503661879,0.0,8.417168621604451e-06,large,False,False,False,False,False
NDAQ,4184,65063387.12673187,10.239516983302448,0.0,9.836561363665161e-06,large,False,False,False,False,False
NTAP,4184,127546476.71356201,10.328319038581183,0.0,5.017778746152922e-06,large,False,False,False,False,False
NFLX,4184,1618376384.6359253,15.775829602599378,0.0,3.95458069010304e-07,large,False,False,False,False,False
NEM,4184,253586429.91027832,7.431920102621447,0.0,2.523794353769005e-06,large,False,False,False,False,False
NWSA,3314,43257237.00056076,15.462617864492378,0.0,1.4795212185921709e-05,large,False,False,False,False,False
NWS,3314,11684526.80978775,13.119812383258534,0.0,5.47732920997616e-05,large,False,False,False,False,False
NEE,4184,257109422.51167297,11.325770297564722,0.0,2.4892125451798385e-06,large,False,False,False,False,False
NKE,4184,462224558.3175659,3.6342431019451418,0.0,1.3846083867320082e-06,large,False,False,False,False,False
NI,4184,57067701.41100502,11.050420914913035,0.0,1.1214749922914916e-05,large,False,False,False,False,False
NDSN,4184,26164682.85598755,14.18289406483242,0.0,2.4460453181206506e-05,large,False,False,False,False,False
NSC,4184,192817228.81736755,6.488833307308192,0.0,3.3192054668838467e-06,large,False,False,False,False,False
NTRS,4184,69990739.45159912,10.819435071868607,0.0,9.144066843908412e-06,large,False,False,False,False,False
NOC,4184,202647003.67355347,8.891591985137575,0.0,3.158201149773642e-06,large,False,False,False,False,False
NCLH,3418,148417419.26765442,8.57665692939147,0.0,4.312162299802766e-06,large,False,False,False,False,False
NRG,4184,84117515.95153809,11.902896436296427,0.0,7.608403466986802e-06,large,False,False,False,False,False
NUE,4184,120281723.39878082,7.456310945138121,0.0,5.320841620120045e-06,large,False,False,False,False,False
NVDA,4184,2031451503.0088425,10.103586582639984,0.0,3.1504567007978147e-07,large,False,False,False,False,False
NVR,4184,65327728.19824219,18.91972908674987,0.0,9.796758859543823e-06,large,False,False,False,False,False
NXPI,4035,278025193.13812256,5.9511987884196405,0.0,2.301949664259558e-06,large,False,False,False,False,False
ORLY,4184,205680135.75267792,16.736194225438158,0.0,3.1116276623308644e-06,large,False,False,False,False,False
OXY,4184,323541214.13350105,1.979937953233195,0.0,1.97810965664461e-06,large,False,False,False,False,False
ODFL,4184,66091449.394226074,13.922935993270835,0.0,9.683552197236457e-06,large,False,False,False,False,False
OMC,4184,89969022.69268036,7.819972815361496,0.0,7.113559543556859e-06,large,False,False,False,False,False
ON,4184,111845701.15060806,8.103002695257317,0.0,5.7221689650654985e-06,large,False,False,False,False,False
OKE,4184,77332804.99629974,5.9102193033398605,0.0,8.275918609581315e-06,large,False,False,False,False,False
ORCL,4184,613302425.8037567,8.064525001068027,0.0,1.0435308472182465e-06,large,False,False,False,False,False
OTIS,1615,167972904.4605255,15.254379180976375,0.0,3.810138319959832e-06,large,False,False,False,False,False
PCAR,4184,97220163.40341568,8.865286845009484,0.0,6.582996547170117e-06,large,False,False,False,False,False
PKG,4184,55380486.79847717,10.54007820263405,0.0,1.155641701613931e-05,large,False,False,False,False,False
PLTR,1480,1230949946.8849182,10.656151683346913,0.0,5.199236586504632e-07,large,False,False,False,False,False
PANW,3542,290423494.71473694,13.564494873071535,0.0,2.203678461443445e-06,large,False,False,False,False,False
PSKY,4184,171357445.00579834,13.045099117428459,0.0,3.734882951705681e-06,large,False,False,False,False,False
PH,4184,148100397.57003784,5.306598308521144,0.0,4.321392855797966e-06,large,False,False,False,False,False
PAYX,4184,97149664.71939087,9.471624079475616,0.0,6.58777363615808e-06,large,False,False,False,False,False
PYPL,2800,755522504.7851562,7.5451938219677945,0.0,8.470958786091928e-07,large,False,False,False,False,False
PNR,4184,57414766.226979256,6.846390984571973,0.0,1.114695821402236e-05,large,False,False,False,False,False
PEP,4184,406144301.88827515,8.817920917212657,0.0,1.5757946055736008e-06,large,False,False,False,False,False
PFE,4184,593493478.8976173,10.961684124847727,0.0,1.0783606269588102e-06,large,False,False,False,False,False
PCG,4184,147720398.62861633,12.618147987613211,0.0,4.33250929419046e-06,large,False,False,False,False,False
PM,4184,278692298.3188629,8.483070592419299,0.0,2.2964394920872574e-06,large,False,False,False,False,False
PSX,3611,195008603.77807617,8.470142376706635,0.0,3.2819064779743424e-06,large,False,False,False,False,False
PNW,4184,42635952.73399353,9.619529173145594,0.0,1.5010805645483552e-05,large,False,False,False,False,False
PNC,4184,197133985.6437683,8.451307501229568,0.0,3.2465229062862574e-06,large,False,False,False,False,False
PPG,4184,128284677.2403717,6.451373522379709,0.0,4.988904472206049e-06,large,False,False,False,False,False
PPL,4184,96969197.74246216,10.153322274961234,0.0,6.600033978828602e-06,large,False,False,False,False,False
PFG,4184,53923178.75518799,4.663272138659124,0.0004780114722753346,1.1868736502082143e-05,large,False,False,False,False,False
PG,4184,621589047.8553772,7.157881187003613,0.0,1.0296191707497818e-06,large,False,False,False,False,False
PGR,4184,136347841.99733734,10.854383651397026,0.0,4.693877003293519e-06,large,False,False,False,False,False
PLD,4184,130057458.13484192,12.554687157766885,0.0,4.920901955014807e-06,large,False,False,False,False,False
PRU,4184,128856702.64434814,3.83457985536246,0.0,4.966757544358686e-06,large,False,False,False,False,False
PEG,4184,97906065.55652618,10.470258409051116,0.0,6.536877938685987e-06,large,False,False,False,False,False
PTC,4184,55085623.28968048,11.289237736858816,0.0,1.161827645362951e-05,large,False,False,False,False,False
PSA,4184,121925806.85920715,12.044913884179753,0.0,5.249093825879166e-06,large,False,False,False,False,False
PHM,4184,115630080.85012436,15.943155819132247,0.0,5.534891918215862e-06,large,False,False,False,False,False
PWR,4184,62466954.49562073,8.717702575531028,0.0,1.0245417039578382e-05,large,False,False,False,False,False
QCOM,4184,649067113.4290695,7.021555245591692,0.0,9.860305456223667e-07,large,False,False,False,False,False
DGX,4184,87327925.13465881,12.201081725415355,0.0,7.328698111321507e-06,large,False,False,False,False,False
Q,206,227308148.30245972,14.46244447442536,0.0,2.8155611876632163e-06,large,False,False,False,True,True
RL,4184,97312500.45776367,9.325876366462518,0.0,6.5767501296277735e-06,large,False,False,False,False,False
RJF,4184,51297759.39273834,4.538445370993338,0.0,1.2476178444756745e-05,large,False,False,False,False,False
RDDT,607,736522937.2558594,8.235224713354752,0.0,8.689478190380805e-07,large,False,False,False,True,True
RTX,4184,348356059.5063057,4.6837159448721115,0.0,1.8372007104082402e-06,large,False,False,False,False,False
O,4184,76613984.43113327,11.578028820259618,0.0,8.353566320196841e-06,large,False,False,False,False,False
REG,4184,36177734.22470093,12.533242986388958,0.0,1.7690438987277144e-05,large,False,False,False,False,False
REGN,4184,317267557.9589844,19.53896805787465,0.0,2.0172248436530585e-06,large,False,False,False,False,False
RF,4184,117037312.6065731,12.186076562104223,0.0,5.468341554897049e-06,large,False,False,False,False,False
RSG,4184,79217391.71257019,8.091831673219634,0.0,8.079033986907259e-06,large,False,False,False,False,False
RMD,4184,63472387.842178345,5.210537225284076,0.0,1.0083124674485784e-05,large,False,False,False,False,False
RVTY,4184,49764992.97580719,4.054353479943187,0.0,1.2860445902426437e-05,large,False,False,False,False,False
HOOD,1272,289653766.71676636,7.842504384394189,0.0,2.209534532398519e-06,large,False,False,False,False,False
ROK,4184,115037732.264328,8.09882261144056,0.0,5.563392005411231e-06,large,False,False,False,False,False
ROL,4184,23507872.719204426,12.003466817773546,0.0,2.7224921950388177e-05,large,False,False,False,False,False
ROP,4184,110172795.53222656,9.754497496598155,0.0,5.8090565543723e-06,large,False,False,False,False,False
ROST,4184,164942421.09069824,13.62053424101072,0.0,3.880141905083823e-06,large,False,False,False,False,False
RCL,4184,174394910.90202332,2.5079791191797884,0.0,3.6698318585658614e-06,large,False,False,False,False,False
SPGI,4184,195933801.2454033,9.867685001260242,0.0,3.266409348116573e-06,large,False,False,False,False,False
CRM,4184,616160784.7160339,8.572092674900395,0.0,1.0386899261934572e-06,large,False,False,False,False,False
SNDK,382,1910386566.7495728,24.179939584199634,0.0,3.3501073088517784e-07,large,False,False,False,True,True
SBAC,4184,120568027.98919678,15.40430646671243,0.0002390057361376673,5.308206584065103e-06,large,False,False,False,False,False
SLB,4184,401637632.7583313,7.521948238401137,0.0,1.5934761780281016e-06,large,False,False,False,False,False
STX,4184,124674292.11711884,7.203376548837315,0.0,5.133375847835454e-06,large,False,False,False,False,False
SRE,4184,118109890.2469635,11.577785550086482,0.0,5.418682539301181e-06,large,False,False,False,False,False
NOW,3556,427382526.011467,11.383343849624337,0.0,1.4974875224141202e-06,large,False,False,False,False,False
SHW,4184,216125123.2410431,12.398983640495528,0.0,2.9612475884453826e-06,large,False,False,False,False,False
SPG,4184,152560393.6112976,11.798044292424127,0.0,4.195059968386224e-06,large,False,False,False,False,False
SWKS,4184,148848216.5374756,9.697187418604438,0.0,4.299682017613337e-06,large,False,False,False,False,False
SJM,4184,74070188.20266724,11.69019207785704,0.0,8.6404532718192e-06,large,False,False,False,False,False
SW,4184,0.0,0.0,0.5757648183556405,inf,large,True,True,True,True,False
SNA,4184,50933328.43322754,7.833378939264652,0.0,1.2565446235052669e-05,large,False,False,False,False,False
SOLV,604,78211573.34022522,13.15525122669326,0.0,8.182932175727498e-06,large,False,False,False,True,True
SO,4184,173642365.55900574,9.884861430985936,0.0,3.6857364730067582e-06,large,False,False,False,False,False
LUV,4184,202501257.3293686,14.206667631460714,0.0,3.160474203668963e-06,large,False,False,False,False,False
SWK,4184,102421593.91212463,3.255862354677088,0.0,6.248682290075521e-06,large,False,False,False,False,False
SBUX,4184,430161126.0028839,7.082736655248664,0.0,1.4878145915856405e-06,large,False,False,False,False,False
STT,4184,131228019.48242188,3.9780694402703998,0.0,4.877007231567102e-06,large,False,False,False,False,False
STLD,4184,69084894.13642883,12.61028015343664,0.0,9.263964402060575e-06,large,False,False,False,False,False
STE,4184,42396602.700424194,11.507476160124458,0.0,1.5095549153366398e-05,large,False,False,False,False,False
SYK,4184,173782819.56863403,6.623292163012372,0.0,3.682757602786146e-06,large,False,False,False,False,False
SMCI,4184,8726098.561644554,18.344328517990643,0.0,7.334320091376359e-05,large,False,False,False,False,False
SYF,3033,157692992.43164062,8.105079715933115,0.0,4.05851896226421e-06,large,False,False,False,False,False
SNPS,4184,86417812.32452393,10.891581817991405,0.0,7.4058806024458776e-06,large,False,False,False,False,False
SYY,4184,127490900.26798248,10.578291488092203,0.0,5.019966120364175e-06,large,False,False,False,False,False
TMUS,4184,225010053.85398865,14.740469965440415,0.0,2.8443173495496454e-06,large,False,False,False,False,False
TROW,4184,91306325.88863373,6.114280703175532,0.0,7.009371955023222e-06,large,False,False,False,False,False
TTWO,4184,132199792.92411804,19.214859236005832,0.0,4.841157356179495e-06,large,False,False,False,False,False
TRGP,3950,58345197.77984619,9.102325992560964,0.0,1.0969197540728383e-05,large,False,False,False,False,False
TGT,4184,333053702.92167664,8.906983772017858,0.0,1.9216120234835136e-06,large,False,False,False,False,False
TEL,4184,114813222.43499756,3.2373234746915527,0.0,5.574270858588097e-06,large,False,False,False,False,False
TDY,4184,30848090.42854309,11.321256039490189,0.0,2.0746827149074404e-05,large,False,False,False,False,False
TER,4184,87560307.30228424,8.631772399445989,0.0,7.309247988252594e-06,large,False,False,False,False,False
TSLA,4062,2338937768.1941986,2.1946657397878657,0.0,2.7362848584642706e-07,large,False,False,False,False,False
TXN,4184,379838347.2747803,8.23127453156149,0.0,1.6849272976038284e-06,large,False,False,False,False,False
TPL,4184,6447928.692054749,17.960178467041448,0.0,9.92566807986911e-05,large,False,False,False,False,False
TXT,4184,77053616.80345535,5.466677489460903,0.0,8.305904726477423e-06,large,False,False,False,False,False
TMO,4184,326629156.9458008,4.329764361580297,0.0,1.959408663894015e-06,large,False,False,False,False,False
TJX,4184,260736502.32887268,10.267625277829133,0.0,2.454585354499977e-06,large,False,False,False,False,False
TKO,4184,21338668.271636963,23.39585305010834,0.0,2.999249961867013e-05,large,False,False,False,False,False
TTD,2493,296455742.685318,22.93358753734891,0.0,2.15883826099246e-06,large,False,False,False,False,False
TSCO,4184,107832075.63495636,15.862967099973805,0.0,5.935154231534876e-06,large,False,False,False,False,False
TT,4184,137793768.99605942,6.798645543079625,0.0,4.6446222108802505e-06,large,False,False,False,False,False
TDG,4184,93281867.01812744,11.148253571279442,0.0,6.860926142008167e-06,large,False,False,False,False,False
TRV,4184,163883517.19207764,8.06471328703072,0.0,3.9052127447929736e-06,large,False,False,False,False,False
TRMB,4184,44374278.28063965,11.934453988758053,0.0,1.4422769784612584e-05,large,False,False,False,False,False
TFC,4184,143943822.1157074,8.406184448179276,0.0,4.446179006456729e-06,large,False,False,False,False,False
TYL,4184,43600167.03491211,15.248652271603639,0.0,1.4678842846806772e-05,large,False,False,False,False,False
TSN,4184,117038224.25498962,12.837214507861718,0.0,5.4682989602238025e-06,large,False,False,False,False,False
USB,4184,232186924.76415634,7.8300743147773355,0.0,2.75639983022334e-06,large,False,False,False,False,False
UBER,1831,991778378.6087036,12.951006146226666,0.0,6.453054571504283e-07,large,False,False,False,False,False
UDR,4184,45451483.347415924,13.88695290617286,0.0,1.408094858220697e-05,large,False,False,False,False,False
ULTA,4184,194166814.55726624,15.366769697232323,0.0,3.2961348284943037e-06,large,False,False,False,False,False
UNP,4184,378959660.52627563,5.522964742594411,0.0,1.6888341073327111e-06,large,False,False,False,False,False
UAL,4184,281259841.88690186,12.274993627775828,0.0,2.2754759289715883e-06,large,False,False,False,False,False
UPS,4184,253576390.71044922,4.728313356494975,0.0,2.523894271887463e-06,large,False,False,False,False,False
URI,4184,164118677.70309448,7.227692215149449,0.0,3.899617087811406e-06,large,False,False,False,False,False
UNH,4184,618698506.2362671,10.25825972826224,0.0,1.0344295218899371e-06,large,False,False,False,False,False
UHS,4184,73664573.0934143,11.545032151058173,0.0,8.688029715293588e-06,large,False,False,False,False,False
VLO,4184,235840534.368515,11.196933897187396,0.0,2.713698057518652e-06,large,False,False,False,False,False
VEEV,3231,142374152.96020508,13.331887763746533,0.0,4.4951979463497566e-06,large,False,False,False,False,False
VTR,4184,81863481.22844696,14.200959686139088,0.0,7.817893771387829e-06,large,False,False,False,False,False
VLTO,723,135602081.56356812,21.82384941626729,0.0,4.719691560929159e-06,large,False,False,False,True,True
VRSN,4184,93560691.75186157,14.193590140999358,0.0,6.840479564830344e-06,large,False,False,False,False,False
VRSK,4184,83278606.2286377,13.612076474937767,0.0,7.685046964437764e-06,large,False,False,False,False,False
VZ,4184,474855276.6365051,7.703609087179823,0.0,1.347779063409062e-06,large,False,False,False,False,False
VRTX,4184,233535159.60769653,22.720064533193675,0.0002390057361376673,2.7404867047647233e-06,large,False,False,False,False,False
VRT,2024,66326511.49778366,1.1747112285499093,0.005928853754940711,9.649233550016964e-06,large,False,False,False,False,False
VTRS,4184,107201348.5121727,19.465320307266147,0.0,5.970074153753095e-06,large,False,False,False,False,False
VICI,2171,118859470.02563477,12.521253752433422,0.0,5.384509958373274e-06,large,False,False,False,False,False
V,4184,901187104.586029,7.905279027250287,0.0,7.101743874752752e-07,large,False,False,False,False,False
VST,2483,89833132.10906982,16.852932493742706,0.0004027386226339106,7.12432022544813e-06,large,False,False,False,False,False
VMRK,4184,83310151.83868408,11.785803775593905,0.0,7.682137001013406e-06,large,False,False,False,False,False
VMC,4184,104686963.44299316,11.488754219893478,0.0,6.1134641692851205e-06,large,False,False,False,False,False
WRB,4184,28199455.71706295,9.687387692410065,0.0,2.269547350209133e-05,large,False,False,False,False,False
GWW,4184,116355596.41723633,12.159105398238335,0.0,5.500380039349733e-06,large,False,False,False,False,False
WAB,4184,62866770.66040039,6.191054395558508,0.0,1.0180258875666001e-05,large,False,False,False,False,False
WMT,4184,628817315.0259018,9.251731215606448,0.0,1.017783678513429e-06,large,False,False,False,False,False
DIS,4184,752870628.3382416,5.508827439536547,0.0,8.500796496904482e-07,large,False,False,False,False,False
WBD,4184,119832134.03987885,12.34090183115578,0.0,5.340804493951638e-06,large,False,False,False,False,False
WM,4184,138278628.57513428,8.440638363636062,0.0,4.628336327853102e-06,large,False,False,False,False,False
WAT,4184,87958960.22338867,9.606451084457031,0.0,7.2761205723055055e-06,large,False,False,False,False,False
WEC,4184,80121032.22084045,10.648174884590068,0.0,7.987915061253145e-06,large,False,False,False,False,False
WFC,4184,735829872.8845596,5.185663130090386,0.0,8.697662647088618e-07,large,False,False,False,False,False
WELL,4184,109793783.06217194,13.293665761124887,0.0,5.829109646741956e-06,large,False,False,False,False,False
WST,4184,32990073.149108887,10.01346812964417,0.0,1.939977511135914e-05,large,False,False,False,False,False
WDC,4184,198339777.13542938,3.369646763379528,0.0,3.2267859188073928e-06,large,False,False,False,False,False
WY,4184,84500782.68527985,8.355456887192295,0.0,7.573894343483861e-06,large,False,False,False,False,False
WSM,4184,72821397.52044678,8.681740724303507,0.0,8.788625620928257e-06,large,False,False,False,False,False
WMB,4184,146673905.5797577,8.38240973445198,0.0,4.363421001644929e-06,large,False,False,False,False,False
WTW,4184,80622191.27044678,11.597775187787438,0.0002390057361376673,7.938261040972242e-06,large,False,False,False,False,False
WDAY,3483,275446568.3395386,15.900247595298355,0.0,2.3234996313734512e-06,large,False,False,False,False,False
WYNN,4184,203832051.59606934,5.198495953507411,0.0,3.1398398582980344e-06,large,False,False,False,False,False
XEL,4184,110830419.68421936,11.221684574027465,0.0002390057361376673,5.774587895845771e-06,large,False,False,False,False,False
XYL,3735,64022259.765625,6.9097891362912,0.0,9.99652312091037e-06,large,False,False,False,False,False
YUM,4184,170213926.5077057,8.787566342053656,0.0,3.759974363619576e-06,large,False,False,False,False,False
ZBRA,4184,56570289.15100098,10.866410314253946,0.0,1.1313359178555225e-05,large,False,False,False,False,False
ZBH,4184,124887276.12084961,8.800990970662966,0.0,5.124621337570783e-06,large,False,False,False,False,False
ZTS,3409,221056647.4559784,12.655440978559787,0.0,2.895185498221449e-06,large,False,False,False,False,False
AA,4184,188479672.35962772,3.1747630013610757,0.0,3.3955916411975245e-06,mid,False,False,False,False,False
AAL,4184,322845309.4541073,8.237250556267261,0.0,1.982373543175099e-06,mid,False,False,False,False,False
AAON,4184,5306048.92745018,24.26892126254088,0.0,0.00012061705588296408,mid,False,False,False,False,False
ACI,1546,53017609.7946167,16.78127995658659,0.0,1.2071460831208281e-05,mid,False,False,False,False,False
ACM,4184,34656903.383636475,10.107915178241504,0.0,1.846673930776461e-05,mid,False,False,False,False,False
ADC,4184,8304896.314811707,16.08845815147357,0.0,7.706297294266827e-05,mid,False,False,False,False,False
AEIS,4184,14207742.628955841,19.381468777216554,0.0,4.504586102901802e-05,mid,False,False,False,False,False
AFG,4184,15667053.241729736,8.579437532513095,0.0,4.0850055854494576e-05,mid,False,False,False,False,False
AGCO,4184,48101705.36117554,8.002022991701697,0.0,1.330514157854713e-05,mid,False,False,False,False,False
AHR,637,51625226.64985657,28.445710652586627,0.0,1.2397040004119346e-05,mid,False,False,False,True,True
AIT,4184,10120005.09300232,11.724693590784467,0.0,6.324107489259476e-05,mid,False,False,False,False,False
ALGM,1459,36770415.44742584,7.8748748304603975,0.0,1.7405296954424375e-05,mid,False,False,False,False,False
ALK,4184,75610739.62287903,9.683859437812863,0.0,8.464406024753958e-06,mid,False,False,False,False,False
ALLY,3161,87659442.28515625,9.002037586740363,0.013919645681746282,7.300981883024984e-06,mid,False,False,True,True,False
ALSN,3630,34435042.31510162,11.131502229520017,0.0,1.8585718412761337e-05,mid,False,False,False,False,False
ALV,4184,42560233.62426758,0.0,0.0,1.503751143967114e-05,mid,False,False,False,False,False
AM,2338,22535251.339387894,16.16233665266941,0.0,2.8399949499626205e-05,mid,False,False,False,False,False
AMG,4184,48056315.92941284,7.004191981920412,0.0,1.3317708351594391e-05,mid,False,False,False,False,False
AMH,3284,44983129.47278023,14.016080967655572,0.0,1.4227556141625737e-05,mid,False,False,False,False,False
AMKR,4184,11809938.424015045,11.835735170991583,0.0,5.4191645800505205e-05,mid,False,False,False,False,False
AN,4184,48811793.62049103,12.211031277113932,0.0,1.3111585388071667e-05,mid,False,False,False,False,False
ANF,4184,60775508.79192352,19.0655076513261,0.0,1.0530557665772267e-05,mid,False,False,False,False,False
APG,1587,28006286.947345734,13.775661596650718,0.0,2.285201180732226e-05,mid,False,False,False,False,False
APPF,2805,12921216.030883789,23.765104716937355,0.0,4.953094186106763e-05,mid,False,False,False,False,False
AR,3235,80084046.66595459,24.94874338018727,0.0,7.991604153940406e-06,mid,False,False,False,False,False
ARMK,3191,58787925.7453022,14.207077339292578,0.0,1.0886589242369093e-05,mid,False,False,False,False,False
ARW,4184,38905405.825424194,6.3488203850604235,0.0,1.6450156126678107e-05,mid,False,False,False,False,False
ARWR,4184,18577500.150203705,41.123388573671356,0.0,3.445027559281071e-05,mid,False,False,False,False,False
ASB,4184,16332413.372421265,16.475995610715884,0.0,3.9185880580312585e-05,mid,False,False,False,False,False
ASH,4184,38675348.595933914,8.783147620618363,0.0,1.6548008569657355e-05,mid,False,False,False,False,False
ATI,4184,43138934.40799713,11.632448774766477,0.0,1.4835786019817779e-05,mid,False,False,False,False,False
ATR,4184,19663480.598068237,12.28509756438311,0.0,3.254764571348952e-05,mid,False,False,False,False,False
AVAV,4184,10403854.450893402,22.770550408198176,0.0,6.151566258647936e-05,mid,False,False,False,False,False
AVNT,4184,13426774.844646454,7.725100854432129,0.0,4.766595160826592e-05,mid,False,False,False,False,False
AVT,4184,26901765.66505432,5.194571038315953,0.0002390057361376673,2.3790260013727157e-05,mid,False,False,False,False,False
AVTR,1826,113094901.82285309,18.519907477407767,0.0,5.658964194535206e-06,mid,False,False,False,False,False
AXTA,2960,57890041.9260025,10.368490671119366,0.0,1.105544198461758e-05,mid,False,False,False,False,False
AYI,4184,49111583.63494873,12.539031716818705,0.0,1.3031548824757585e-05,mid,False,False,False,False,False
BAH,3962,39934240.143966675,14.994157488488035,0.0,1.6026347257209355e-05,mid,False,False,False,False,False
BBWI,4184,99651783.1269083,13.688776783080185,0.0,6.422363754243602e-06,mid,False,False,False,False,False
BC,4184,37198595.58429718,8.544336858660978,0.0,1.720495061566696e-05,mid,False,False,False,False,False
BCO,4184,14116320.283126831,13.355083346858693,0.0,4.5337594157947014e-05,mid,False,False,False,False,False
BDC,4184,15850665.15789032,8.857132165544854,0.0,4.03768544490017e-05,mid,False,False,False,False,False
BHF,2288,30810491.072654724,8.100857713062418,0.00043706293706293706,2.0772145386803654e-05,mid,False,False,False,False,False
BILL,1681,145835156.2347412,21.08302808545767,0.0,4.38851657257345e-06,mid,False,False,False,False,False
BIO,4184,37973048.96697998,15.017970278128473,0.0,1.6854058797241207e-05,mid,False,False,False,False,False
BJ,2048,93170552.08778381,22.76731470619985,0.0,6.869123190308051e-06,mid,False,False,False,False,False
